,STATION_NM,dec_lat_va,dec_long_v,DTdeparsed,WLA_DEM,Date
5417,T11N.R3E.17.142B PDN.EBM-T2,35.18286667,-106.6497389,3/3/2008,4984.26,2008-03-03
5418,T11N.R3E.17.231A PDN.EDWS-T2,35.18325556,-106.6480278,3/3/2008,4981.84,2008-03-03
5419,T11N.R3E.17.231B PDN.EDES-T2,35.18325,-106.647825,3/3/2008,4981.41,2008-03-03
5420,T11N.R3E.17.231C PDN.EDEM-T2,35.18325,-106.647825,3/3/2008,4981.41,2008-03-03
5421,MBOWN-114 - 26S.01W.14.224 (UPRR),32.05055556,-106.9061111,3/11/2008,3826.42,2008-03-11
5422,13N.05E.15.223 A,35.36052778,-106.3936667,4/10/2008,5654.32,2008-04-10
5423,TC-201,36.72733953,-105.839018,5/12/2008,7323.38,2008-05-12
5424,TC-202,36.70495394,-105.7713997,5/12/2008,7309.2,2008-05-12
5425,TC-204,36.72746213,-105.7123156,5/12/2008,7186.99,2008-05-12
5426,TC-208,36.78815411,-105.711364,5/13/2008,7319.79,2008-05-13
5427,TC-209,36.82502584,-105.7390651,5/13/2008,7319.03,2008-05-13
5428,TC-215,36.83070348,-105.844844,5/14/2008,7325.0,2008-05-14
5429,TC-216,36.80027359,-105.854542,5/14/2008,7324.13,2008-05-14
5430,TC-212,36.84715603,-105.8030426,5/14/2008,7319.26,2008-05-14
5431,31N.09E.10.143,,,5/15/2008,7519.67,2008-05-15
5432,TC-220,36.97073974,-105.8487709,5/15/2008,7334.77,2008-05-15
5433,TC-223,36.98141401,-105.9564616,5/16/2008,7556.95,2008-05-16
5434,10N.03E.28.211 RGT-FP4 DEEP,35.07103611,-106.628425,9/22/2008,4870.76,2008-09-22
5435,10N.03E.28.211A RGT-FP4 MIDDLE,35.07103611,-106.628425,9/22/2008,4866.91,2008-09-22
5436,10N.03E.28.211B RGT-FP4 SHALLOW,35.07103611,-106.628425,9/22/2008,4866.34,2008-09-22
5437,"Well G, 21S.02E.11.143, LRG-00088",32.49813889,-106.7115833,10/16/2008,4052.63,2008-10-16
5438,T08N.R02E.01.241C I-25 EDWS-T2,34.95235278,-106.678525,10/21/2008,4899.11,2008-10-21
5439,T9N.R3E.7.121C rbedes-t2,35.02911111,-106.6688972,10/28/2008,4928.62,2008-10-28
5440,T9N.R3E.7.123C rbedes,35.02779722,-106.6689806,10/28/2008,4927.34,2008-10-28
5441,T9N.R3E.7.113E rbwdws,35.02798889,-106.6745,10/29/2008,4926.5,2008-10-29
5442,T9N.R3E.7.111C rbwdws-t2,35.02935556,-106.6743944,10/29/2008,4926.02,2008-10-29
5443,T10N.R3E.30.244H bedes,35.06739722,-106.6564944,10/30/2008,4938.76,2008-10-30
5444,T10N.R3E.29.311F bedes-t2,35.06613333,-106.6561694,10/31/2008,4938.71,2008-10-31
5445,BLM-10-517,32.50458333,-106.6485833,11/3/2008,4060.41,2008-11-03
5446,WW-1-452,32.51819444,-106.6655,11/5/2008,4059.39,2008-11-05
5447,PL-3-453,32.51088889,-106.6563611,11/6/2008,4059.19,2008-11-06
5448,JP-2-447,32.51080556,-106.6665556,11/25/2008,4061.06,2008-11-25
5449,BLM-7-509,32.50794444,-106.6486944,11/25/2008,4058.35,2008-11-25
5450,JP-1-424,32.50508333,-106.6666389,11/25/2008,4057.42,2008-11-25
5451,"Well E, 21S.02E.27.211, LRG-03884",32.45941667,-106.7245278,12/3/2008,4045.87,2008-12-03
5452,KAFB-0311,35.03644023,-106.5334671,12/11/2008,4926.67,2008-12-11
5453,"Well L, 21S.02E.25.43, LRG-04366/4367",32.44738889,-106.6915,12/24/2008,4098.46,2008-12-24
5454,"Well K, 22S.02E.24.113, LRG-00418",32.38627778,-106.6983611,12/24/2008,4083.35,2008-12-24
5455,"Well F, 21S.02E.14.34, LRG-13964",32.47741667,-106.7124444,1/9/2009,4068.22,2009-01-09
5456,"Well A, 22S.03E.17.142, LRG-01148",32.40361111,-106.6558333,1/16/2009,4021.83,2009-01-16
5457,La Tierra Lot 41,,,1/21/2009,6240.73,2009-01-21
5458,La Tierra Lot 47,,,1/21/2009,6206.65,2009-01-21
5459,La Tierra Lot 48,,,1/21/2009,6187.34,2009-01-21
5460,"Well I, 21S.03E.20.1",32.46958333,-106.6595278,2/10/2009,4048.58,2009-02-10
5461,T11N.R03E.08.212d (projected) awdws-t2,35.20166111,-106.6439306,2/13/2009,4998.14,2009-02-13
5462,T11N.R03E.05.443a (projected) awdws-t1,35.20296111,-106.6431639,2/13/2009,4996.65,2009-02-13
5463,T11N.R03E.08.222b (projected) awrs-t1,35.20223889,-106.6409111,2/13/2009,4996.65,2009-02-13
5464,T11N.R03E.08.222c (projected) awrm-t1,35.20223889,-106.6409111,2/13/2009,4996.65,2009-02-13
5465,T11N.R03E.08.223d (projected) awbd-t2,35.20116944,-106.6423167,2/13/2009,4996.08,2009-02-13
5466,T11N.R03E.08.223c (projected) awbs-t2,35.20116944,-106.6423167,2/13/2009,4996.06,2009-02-13
5467,T11N.R03E.08.223d (projected) awbm-t2,35.20116944,-106.6423167,2/13/2009,4996.05,2009-02-13
5468,T11N.R03E.08.221c (projected) awbd-t1,35.20255556,-106.6417778,2/13/2009,4995.85,2009-02-13
5469,T11N.R03E.08.221a (projected) awbs-t1,35.20255556,-106.6417778,2/13/2009,4995.78,2009-02-13
5470,T11N.R03E.08.221b (projected) awbm-t1,35.20255556,-106.6417778,2/13/2009,4995.78,2009-02-13
5471,T11N.R03E.08.223a (projected) awrs-t2,35.20095,-106.6416,2/13/2009,4995.68,2009-02-13
5472,T11N.R03E.08.223b (projected) awrm-t2,35.20095,-106.6416,2/13/2009,4995.67,2009-02-13
5473,T11N.R03E.08.221d (projected) awdes-t1,35.20291667,-106.6424722,2/13/2009,4995.29,2009-02-13
5474,T11N.R03E.08.212a (projected) awdes-t2,35.2015,-106.6434444,2/13/2009,4993.84,2009-02-13
5475,T11N.R03E.09.131b (projected) aedws-t2,35.20011944,-106.6381361,2/17/2009,4992.37,2009-02-17
5476,T11N.R03E.09.113i (projected) aerd-t1,35.20125,-106.6378889,2/17/2009,4991.23,2009-02-17
5477,T11N.R03E.09.113h (projected) aerm-t1,35.20125,-106.6378889,2/17/2009,4991.11,2009-02-17
5478,T11N.R03E.09.113c (projected) aedws-t1,35.20136667,-106.6367583,2/17/2009,4991.1,2009-02-17
5479,T11N.R03E.08.242d (projected) aers-t2,35.2,-106.6388889,2/17/2009,4990.78,2009-02-17
5480,T11N.R03E.08.242e (projected) aerm-t2,35.2,-106.6388889,2/17/2009,4990.75,2009-02-17
5481,T11N.R03E.09.113f (projected) aebd-t1,35.20122222,-106.6376389,2/17/2009,4990.18,2009-02-17
5482,T11N.R03E.09.113d (projected) aebs-t1,35.20122222,-106.6376389,2/17/2009,4990.06,2009-02-17
5483,T11N.R03E.09.113e (projected) aebm-t1,35.20122222,-106.6376389,2/17/2009,4990.03,2009-02-17
5484,T11N.R03E.09.131a (projected) aedes-t2,35.200025,-106.6378806,2/17/2009,4989.19,2009-02-17
5485,T11N.R03E.09.113a (projected) aedes-t1,35.20125278,-106.6366278,2/17/2009,4988.93,2009-02-17
5486,T11N.R03E.08.242b (projected) aebm-t2,35.19983333,-106.6386389,2/17/2009,4988.79,2009-02-17
5487,T11N.R03E.08.242c (projected) aebd-t2,35.19983333,-106.6386389,2/17/2009,4988.71,2009-02-17
5488,T11N.R03E.08.242a (projected) aebs-t2,35.19983333,-106.6386389,2/17/2009,4988.58,2009-02-17
5489,T11N.R03E.09.113g (projected) aers-t1,35.20125,-106.6378889,2/17/2009,4988.19,2009-02-17
5490,"Well B, 22S.02E.02.11, LRG-01683",32.41055556,-106.7051944,2/17/2009,4029.54,2009-02-17
5491,T10N.R02E.13.414f (projected) cebs-t2,35.09086667,-106.68065,2/18/2009,4948.81,2009-02-18
5492,T10N.R02E.13.414g (projected) cebm-t2,35.09086667,-106.68065,2/18/2009,4948.81,2009-02-18
5493,T10N.R02E.13.414h (projected) cebd-t2,35.09086667,-106.68065,2/18/2009,4948.79,2009-02-18
5494,T10N.R02E.13.413c (projected) cebs-t1,35.09193056,-106.6828361,2/18/2009,4947.58,2009-02-18
5495,T10N.R02E.13.414a (projected) cedws-t1,35.09268333,-106.6820278,2/18/2009,4947.57,2009-02-18
5496,T10N.R02E.13.413d (projected) cebm-t1,35.09193056,-106.6828361,2/18/2009,4947.56,2009-02-18
5497,T10N.R02E.13.413e (projected) cebd-t1,35.09193056,-106.6828361,2/18/2009,4947.53,2009-02-18
5498,T10N.R02E.13.414d (projected) cers-t2,35.09027778,-106.6811389,2/18/2009,4947.38,2009-02-18
5499,T10N.R02E.13.414e (projected) cerm-t2,35.09027778,-106.6811389,2/18/2009,4947.37,2009-02-18
5500,T10N.R02E.13.414j (projected) cedes-t2,35.09166944,-106.6799944,2/18/2009,4947.09,2009-02-18
5501,T10N.R02E.13.414i (projected) cedws-t2,35.09160278,-106.6800833,2/18/2009,4946.82,2009-02-18
5502,T10N.R02E.13.413b (projected) cerm-t1,35.09134167,-106.6834972,2/18/2009,4946.6,2009-02-18
5503,T10N.R02E.13.413a (projected) cers-t1,35.09134167,-106.6834972,2/18/2009,4946.6,2009-02-18
5504,T10N.R02E.13.414c (projected) cedes-t1,35.09279167,-106.6819639,2/18/2009,4945.93,2009-02-18
5505,09N.02E.25.122M PEDES,34.98451667,-106.6847944,2/18/2009,4912.84,2009-02-18
5506,T10N.R02E.13.342c (projected) cwbd-t1,35.08944722,-106.6847417,2/19/2009,4948.2,2009-02-19
5507,T10N.R02E.13.431d (projected) cwrs-t2,35.08926111,-106.682075,2/19/2009,4948.19,2009-02-19
5508,T10N.R02E.13.342a (projected) cwbs-t1,35.08944722,-106.6847417,2/19/2009,4948.19,2009-02-19
5509,T10N.R02E.13.342b (projected) cwbm-t1,35.08944722,-106.6847417,2/19/2009,4948.19,2009-02-19
5510,T10N.R02E.13.431e (projected) cwrm-t2,35.08926111,-106.682075,2/19/2009,4948.18,2009-02-19
5511,T10N.R02E.13.431a (projected) cwrs-t1,35.08999722,-106.6844111,2/19/2009,4947.15,2009-02-19
5512,T10N.R02E.13.431b (projected) cwrm-t1,35.08999722,-106.6844111,2/19/2009,4947.12,2009-02-19
5513,T10N.R02E.13.433c (projected) cwbm-t2,35.08843611,-106.6827167,2/19/2009,4946.29,2009-02-19
5514,T10N.R02E.13.433b (projected) cwbs-t2,35.08843611,-106.6827167,2/19/2009,4946.29,2009-02-19
5515,T10N.R02E.13.433d (projected) cwbd-t2,35.08843611,-106.6827167,2/19/2009,4946.25,2009-02-19
5516,T10N.R02E.13.433a (projected) cwdes-t2,35.08770278,-106.6833361,2/19/2009,4945.83,2009-02-19
5517,T10N.R02E.13.344a (projected) cwdws-t1,35.08868333,-106.685325,2/19/2009,4945.32,2009-02-19
5518,T10N.R02E.13.344c (projected) cwdes-t1,35.08875278,-106.6852389,2/19/2009,4945.28,2009-02-19
5519,T10N.R02E.13.344d (projected) cwdws-t2,35.08766111,-106.6833417,2/19/2009,4944.76,2009-02-19
5520,09N.02E.25.112H PWDES-T2,34.98441389,-106.6905889,2/19/2009,4910.82,2009-02-19
5521,09N.02E.25.112I PWDES,34.98542778,-106.6904083,2/19/2009,4910.77,2009-02-19
5522,09N.02E.25.122N PEDES-T2,34.98309167,-106.6849778,2/19/2009,4909.81,2009-02-19
5523,09N.02E.25.112J PWDWS,34.98551111,-106.6905917,2/19/2009,4907.38,2009-02-19
5524,09N.02E.25.112C PWRS-T2,34.98372222,-106.6882222,2/20/2009,4912.98,2009-02-20
5525,09N.02E.25.112D PWRM-T2,34.98372222,-106.6882222,2/20/2009,4912.96,2009-02-20
5526,09N.02E.25.112K PWBS-T2,34.98418611,-106.6887972,2/20/2009,4912.28,2009-02-20
5527,09N.02E.25.112L PWBM-T2,34.98418611,-106.6887972,2/20/2009,4912.26,2009-02-20
5528,09N.02E.25.112M PWBD-T2,34.98418611,-106.6887972,2/20/2009,4911.94,2009-02-20
5529,09N.02E.25.112F PWBS,34.98496944,-106.6889583,2/20/2009,4911.93,2009-02-20
5530,09N.02E.25.112E PWBD,34.98496944,-106.6889583,2/20/2009,4911.9,2009-02-20
5531,09N.02E.25.112G PWBM,34.98496944,-106.6889583,2/20/2009,4911.9,2009-02-20
5532,09N.02E.25.112A PWRS,34.98477778,-106.6874444,2/20/2009,4911.38,2009-02-20
5533,09N.02E.25.112B PWRM,34.98477778,-106.6874444,2/20/2009,4911.35,2009-02-20
5534,09N.02E.25.122L PEDWS,34.98444722,-106.6850139,2/20/2009,4910.5,2009-02-20
5535,09N.02E.25.122K PEDWS-T2,34.98305833,-106.6851472,2/20/2009,4908.31,2009-02-20
5536,09N.02E.25.122A PERS,34.98450556,-106.6861417,2/23/2009,4912.46,2009-02-23
5537,09N.02E.25.122B PERM,34.98450556,-106.6861417,2/23/2009,4912.44,2009-02-23
5538,09N.02E.25.122F PERS-T2,34.98321944,-106.6866056,2/23/2009,4912.37,2009-02-23
5539,09N.02E.25.122G PERM-T2,34.98321944,-106.6866056,2/23/2009,4912.35,2009-02-23
5540,09N.02E.25.122C PEBS,34.98445833,-106.6857111,2/23/2009,4911.31,2009-02-23
5541,09N.02E.25.122E PEBD,34.98445833,-106.6857111,2/23/2009,4911.09,2009-02-23
5542,09N.02E.25.122D PEBM,34.98445833,-106.6857111,2/23/2009,4911.08,2009-02-23
5543,09N.02E.25.122H PEBS-T2,34.98314722,-106.6860083,2/23/2009,4910.2,2009-02-23
5544,09N.02E.25.122I PEBM-T2,34.98314722,-106.6860083,2/23/2009,4910.2,2009-02-23
5545,09N.02E.25.122J PEBD-T2,34.98314722,-106.6860083,2/23/2009,4909.23,2009-02-23
5546,10N.03E.30.232K bwdws-t1,35.06638611,-106.6622333,2/24/2009,4936.48,2009-02-24
5547,10N.03E.30.421F bwdws-t2,35.06538333,-106.6619556,2/24/2009,4935.16,2009-02-24
5548,"Well J, 21S.03E.31.41, LRG-00567",32.43897222,-106.6703056,3/6/2009,4035.76,2009-03-06
5549,RGDSSP14,38.0071,-105.89185,5/21/2009,7596.64,2009-05-21
5550,TC-231,37.00975723,-105.8393133,6/3/2009,7414.67,2009-06-03
5551,TC-233,36.85168909,-105.9961542,6/4/2009,9234.44,2009-06-04
5552,TC-232,37.00699413,-105.7455213,6/4/2009,7325.43,2009-06-04
5553,TC-203,36.71103103,-105.7585846,6/5/2009,7159.17,2009-06-05
5554,CLC Shallow,32.427425,-106.6913083,7/16/2009,4034.34,2009-07-16
5555,CLC Deep,32.427425,-106.6913083,7/16/2009,4034.25,2009-07-16
5556,CLC Middle,32.427425,-106.6913083,7/16/2009,4034.22,2009-07-16
5557,NA04100732CBC4,37.75383611,-106.2406111,8/6/2009,7686.88,2009-08-06
5558,NA04100732CBC3,37.75383611,-106.2406111,8/6/2009,7686.83,2009-08-06
5559,NA04000712AAA2,37.73345833,-106.1494556,8/6/2009,7649.95,2009-08-06
5560,NA04000712AAA3,37.73345833,-106.1494556,8/6/2009,7649.93,2009-08-06
5561,NA04000818CDD2,37.70479722,-106.1406861,8/6/2009,7648.65,2009-08-06
5562,NA04000802CBB3,37.7386,-106.0749972,8/6/2009,7605.41,2009-08-06
5563,NA04000814AAA3,37.71927222,-106.0570694,8/6/2009,7603.9,2009-08-06
5564,NA04100929ADD2,37.77063611,-106.0021472,8/7/2009,7571.0,2009-08-07
5565,ATRISCO LAND GRANT ARROYO VISTA,35.09775,-106.7463333,8/25/2009,4916.89,2009-08-25
5566,MBOWN-299 MES43R,32.42798333,-106.8809333,8/25/2009,3926.36,2009-08-25
5567,MBOWN-279 MES16R,32.31663611,-106.8420111,8/25/2009,3882.59,2009-08-25
5568,MBOWN-260 ISC4WT,31.80466389,-106.5499444,8/25/2009,3729.3,2009-08-25
5569,MBOWN-271 MES8R,32.18497222,-106.7393528,8/26/2009,3836.63,2009-08-26
5570,MBOWN-286 MES23R,32.06782222,-106.6495,8/26/2009,3801.37,2009-08-26
5571,MBOWN-296 MES39R,31.99831944,-106.6516694,8/26/2009,3786.63,2009-08-26
5572,SA-0103,33.53205158,-107.620008,10/20/2009,6372.62,2009-10-20
5573,SA-0114,34.01749003,-107.7716064,10/29/2009,6806.06,2009-10-29
5574,SA-0117,34.08198048,-107.7696986,10/29/2009,6801.54,2009-10-29
5575,SA-0116,34.06955829,-107.7387347,10/29/2009,6801.49,2009-10-29
5576,SA-0115,34.06751899,-107.7388207,10/29/2009,6798.6,2009-10-29
5577,SA-0123,33.99497247,-107.8394711,11/4/2009,6774.21,2009-11-04
5578,SA-0119,33.9381582,-107.8956838,11/4/2009,6767.7,2009-11-04
5579,SA-0129,34.15576943,-107.7866919,11/17/2009,6799.7,2009-11-17
5580,SA-0128,33.64868533,-107.6091256,11/18/2009,6275.02,2009-11-18
5581,SA-0132,34.08062889,-107.8966388,12/9/2009,7270.93,2009-12-09
5582,SA-0133,34.04481884,-107.979734,12/9/2009,6993.94,2009-12-09
5583,SA-0140,33.42153705,-107.4750661,12/10/2009,5329.14,2009-12-10
5584,SA-0136,33.39720266,-107.4541454,12/10/2009,5218.21,2009-12-10
5585,SA-0135,33.39677413,-107.4516502,12/10/2009,5193.8,2009-12-10
5586,SA-0134,33.39883598,-107.4513427,12/10/2009,5181.01,2009-12-10
5587,SA-0139,33.37681953,-107.4320034,12/10/2009,5073.61,2009-12-10
5588,SA-0137,33.3200027,-107.3291659,12/10/2009,4769.2,2009-12-10
5589,SA-0138,33.32025661,-107.32957,12/10/2009,4768.5,2009-12-10
5590,SA-0109,33.54879577,-107.6826204,12/11/2009,6495.24,2009-12-11
5591,SA-0173,33.5104054,-107.6352516,12/11/2009,6481.73,2009-12-11
5592,SA-0172,33.52892649,-107.6448563,12/11/2009,6458.12,2009-12-11
5593,SA-0108,33.56220378,-107.6524402,12/11/2009,6397.67,2009-12-11
5594,SA-0151,33.48009327,-107.6318905,12/16/2009,7223.07,2009-12-16
5595,SA-0154,33.61679985,-107.6441773,12/17/2009,6384.48,2009-12-17
5596,SA-0163,33.61552092,-107.6521123,12/17/2009,6363.9,2009-12-17
5597,SA-0158,33.60999371,-107.6554987,12/17/2009,6347.27,2009-12-17
5598,SA-0157,33.60485394,-107.6567955,12/17/2009,6332.55,2009-12-17
5599,SA-0156,33.59981222,-107.6526868,12/17/2009,6314.16,2009-12-17
5600,SA-0155,33.58998914,-107.6330921,12/17/2009,6264.96,2009-12-17
5601,SA-0170,33.58502733,-107.6072821,12/21/2009,6270.55,2009-12-21
5602,SA-0171,33.57906217,-107.6096878,12/21/2009,6247.68,2009-12-21
5603,SA-0112,34.02120412,-107.874805,1/21/2010,6773.36,2010-01-21
5604,SA-0184,33.95670552,-107.4960897,5/4/2010,7481.74,2010-05-04
5605,SA-0178,33.7310477,-107.6415929,5/4/2010,6744.68,2010-05-04
5606,SA-0190,33.94915666,-107.8403705,5/6/2010,6869.11,2010-05-06
5607,SA-0191,33.95731578,-107.8014257,5/6/2010,6795.17,2010-05-06
5608,CM-130,31.76084163,-106.7349445,6/6/2010,3795.07,2010-06-06
5609,CM-128,31.73020964,-106.7135396,6/6/2010,3773.78,2010-06-06
5610,CM-051,31.6128242,-106.6797624,6/17/2010,3778.72,2010-06-17
5611,CM-110,31.59499956,-106.8920062,6/19/2010,3829.23,2010-06-19
5612,CM-009,31.64816685,-106.6339052,7/5/2010,3794.21,2010-07-05
5613,CM-126,31.69332364,-106.7243606,7/5/2010,3790.35,2010-07-05
5614,CM-007,31.65368336,-106.6447583,7/5/2010,3778.95,2010-07-05
5615,CM-127,31.71035079,-106.7185978,7/5/2010,3762.01,2010-07-05
5616,SA-0203,33.53098022,-107.5071956,7/6/2010,6037.43,2010-07-06
5617,SA-0199,33.45650238,-107.4858912,7/6/2010,5572.87,2010-07-06
5618,SA-0196,33.43106124,-107.4884342,7/6/2010,5378.85,2010-07-06
5619,CM-132,31.76683604,-106.7112476,7/6/2010,3788.02,2010-07-06
5620,CM-131,31.74799262,-106.709898,7/6/2010,3780.84,2010-07-06
5621,CM-158,31.7597024,-106.6929152,7/6/2010,3765.03,2010-07-06
5622,CM-118,31.62704314,-106.9093004,7/7/2010,3807.94,2010-07-07
5623,CM-159,31.65519315,-106.9605552,7/8/2010,3824.57,2010-07-08
5624,CM-119,31.67277291,-106.9214367,7/8/2010,3815.15,2010-07-08
5625,CM-160,31.72249379,-106.7410786,7/13/2010,3778.21,2010-07-13
5626,CM-144,31.74143942,-106.6933428,7/17/2010,3766.7,2010-07-17
5627,CM-066,31.59993602,-106.8875743,7/19/2010,3819.45,2010-07-19
5628,CM-129,31.73675651,-106.7290385,7/21/2010,3792.07,2010-07-21
5629,BC-0060,35.16696463,-106.3309624,8/10/2010,6627.24,2010-08-10
5630,SA-0214,33.65253511,-107.6627885,9/16/2010,6462.78,2010-09-16
5631,SA-0213,33.65260695,-107.6628015,9/16/2010,6461.79,2010-09-16
5632,SA-0215,33.6373617,-107.6678073,9/16/2010,6421.93,2010-09-16
5633,SA-0216,33.64129249,-107.6590252,9/16/2010,6354.77,2010-09-16
5634,SA-0212,33.65067116,-107.6551418,9/16/2010,6328.36,2010-09-16
5635,SA-0211,34.09720872,-107.5425066,11/9/2010,6804.72,2010-11-09
5636,TC-240,36.73979021,-105.6774834,11/12/2010,7157.03,2010-11-12
5637,QU-015,36.70702697,-105.6653952,11/12/2010,7145.5,2010-11-12
5638,BC-0068,35.16713636,-106.3317448,1/18/2011,6636.14,2011-01-18
5639,TV-100,36.30050274,-105.6785202,3/12/2011,7236.02,2011-03-12
5640,TV-105,36.35254479,-105.6347818,3/12/2011,6774.45,2011-03-12
5641,TV-102,36.33802423,-105.6459963,3/12/2011,6722.95,2011-03-12
5642,TV-120,36.3446548,-105.610881,3/13/2011,6930.77,2011-03-13
5643,TV-111,36.3571386,-105.6183458,3/13/2011,6855.47,2011-03-13
5644,TV-118,36.35075903,-105.624659,3/13/2011,6842.35,2011-03-13
5645,TV-114,36.34016809,-105.6379351,3/13/2011,6820.01,2011-03-13
5646,TV-117,36.34990704,-105.6272489,3/13/2011,6813.58,2011-03-13
5647,TV-122,36.35847571,-105.646756,3/13/2011,6788.37,2011-03-13
5648,TV-119,36.36639362,-105.6462865,3/13/2011,6787.88,2011-03-13
5649,TV-112,36.34538954,-105.6342445,3/13/2011,6761.77,2011-03-13
5650,TV-110,36.3664013,-105.6726602,3/13/2011,6621.44,2011-03-13
5651,TV-123,36.36533495,-105.6763072,3/13/2011,6616.76,2011-03-13
5652,TV-108,36.36664387,-105.6807661,3/13/2011,6614.71,2011-03-13
5653,TV-124,36.36525211,-105.6766074,3/13/2011,6611.85,2011-03-13
5654,TV-121,36.36563244,-105.6794866,3/13/2011,6611.81,2011-03-13
5655,TV-115,36.3432558,-105.6828024,3/13/2011,6426.91,2011-03-13
5656,TV-147,36.39012015,-105.6279732,3/14/2011,6879.02,2011-03-14
5657,TV-142,36.36504028,-105.6122553,3/14/2011,6859.33,2011-03-14
5658,TV-135,36.37879451,-105.611081,3/14/2011,6843.5,2011-03-14
5659,TV-150,36.39636244,-105.6098469,3/14/2011,6793.93,2011-03-14
5660,TV-144,36.4011459,-105.6262218,3/14/2011,6788.47,2011-03-14
5661,TV-137,36.38507346,-105.6241863,3/14/2011,6774.87,2011-03-14
5662,TV-136,36.38425152,-105.6498348,3/14/2011,6719.47,2011-03-14
5663,TV-138,36.38469228,-105.6500169,3/14/2011,6692.6,2011-03-14
5664,TV-139,36.34853062,-105.6842192,3/14/2011,6666.6,2011-03-14
5665,TV-152,36.34759766,-105.6527731,3/14/2011,6664.78,2011-03-14
5666,TV-140,36.33958942,-105.7010005,3/14/2011,6654.89,2011-03-14
5667,TV-143,36.37115796,-105.6732585,3/14/2011,6604.51,2011-03-14
5668,TV-160,36.34195427,-105.6118517,3/15/2011,6926.86,2011-03-15
5669,TV-161,36.36764911,-105.6357628,3/15/2011,6798.46,2011-03-15
5670,TV-162,36.36064555,-105.6389048,3/15/2011,6792.04,2011-03-15
5671,TV-163,36.38838634,-105.6302339,3/15/2011,6790.25,2011-03-15
5672,TV-169,36.39352974,-105.6259043,3/15/2011,6784.15,2011-03-15
5673,TV-157,36.35062605,-105.6344987,3/15/2011,6774.24,2011-03-15
5674,TV-156,36.34980066,-105.6354393,3/15/2011,6760.8,2011-03-15
5675,TV-167,36.3436396,-105.6361248,3/15/2011,6757.44,2011-03-15
5676,TV-154,36.38488371,-105.6396047,3/15/2011,6749.13,2011-03-15
5677,TV-168,36.39246803,-105.6289399,3/15/2011,6740.86,2011-03-15
5678,TV-155,36.3801131,-105.6581509,3/15/2011,6685.9,2011-03-15
5679,TV-177,36.37433832,-105.6606998,3/15/2011,6681.5,2011-03-15
5680,TV-165,36.37216073,-105.6664559,3/15/2011,6670.91,2011-03-15
5681,TV-178,36.37894187,-105.6645293,3/15/2011,6656.38,2011-03-15
5682,TV-174,36.38005087,-105.6645052,3/15/2011,6651.87,2011-03-15
5683,TV-173,36.36725792,-105.6774162,3/15/2011,6611.71,2011-03-15
5684,TV-166,36.34957755,-105.685588,3/15/2011,6605.63,2011-03-15
5685,TV-159,36.35568554,-105.6800354,3/15/2011,6599.51,2011-03-15
5686,TV-182,36.34878112,-105.6131644,3/16/2011,6911.72,2011-03-16
5687,TV-183,36.34277584,-105.6151343,3/16/2011,6910.71,2011-03-16
5688,TV-179,36.36907584,-105.6454168,3/16/2011,6790.89,2011-03-16
5689,TV-181,36.37138231,-105.6270645,3/16/2011,6787.8,2011-03-16
5690,TV-187,36.37770116,-105.6374388,3/16/2011,6776.25,2011-03-16
5691,TV-185,36.39191425,-105.6296714,3/16/2011,6739.01,2011-03-16
5692,TV-186,36.35348364,-105.6578821,3/16/2011,6737.24,2011-03-16
5693,TV-180,36.35235556,-105.6629881,3/16/2011,6627.86,2011-03-16
5694,TV-188,36.35091653,-105.6816099,3/16/2011,6461.41,2011-03-16
5695,SA-0219,33.49284529,-107.7111292,3/25/2011,6519.75,2011-03-25
5696,SA-0209,33.85894693,-107.7408164,3/31/2011,6800.42,2011-03-31
5697,TV-189,36.36540056,-105.6646147,4/9/2011,6691.65,2011-04-09
5698,TV-192,36.35753795,-105.6599782,4/20/2011,6681.89,2011-04-20
5699,TV-200,36.37018232,-105.6374667,4/21/2011,6782.64,2011-04-21
5700,TV-194,36.37755155,-105.6418078,4/21/2011,6776.77,2011-04-21
5701,TV-193,36.35342729,-105.6467365,4/21/2011,6758.64,2011-04-21
5702,TV-208,36.37723297,-105.6638124,4/21/2011,6660.75,2011-04-21
5703,TV-199,36.35994073,-105.6925894,4/21/2011,6570.36,2011-04-21
5704,TV-197,36.35493675,-105.7019517,4/21/2011,6445.0,2011-04-21
5705,TV-196,36.35457902,-105.7029961,4/21/2011,6440.18,2011-04-21
5706,TV-195,36.35117981,-105.7076575,4/21/2011,6411.6,2011-04-21
5707,BC-0049,35.16887051,-106.3298295,5/26/2011,6586.3,2011-05-26
5708,TV-226,36.37031807,-105.6254285,6/1/2011,6831.3,2011-06-01
5709,TV-223,36.37396783,-105.6476869,6/1/2011,6777.01,2011-06-01
5710,TV-224,36.37475209,-105.6543154,6/1/2011,6714.3,2011-06-01
5711,TV-228,36.37387018,-105.6523794,6/1/2011,6701.46,2011-06-01
5712,TV-227,36.36897231,-105.6755583,6/1/2011,6613.31,2011-06-01
5713,TV-218,36.3486105,-105.6455599,6/2/2011,6745.86,2011-06-02
5714,TV-219,36.34914351,-105.6453526,6/2/2011,6683.24,2011-06-02
5715,TV-217,36.3486105,-105.6455599,6/2/2011,6682.07,2011-06-02
5716,TV-164,36.3747049,-105.6693427,8/3/2011,6665.16,2011-08-03
5717,TV-149,36.34566078,-105.6925632,8/3/2011,6469.37,2011-08-03
